data,Football,Casual,Fishing
2016-04-07,2172.3143788888888,3344.7722777777776,3414.2595277777777
2016-04-08,2202.509267777778,3351.5844833333335,3400.9985566666664
2016-04-09,2233.8614744444444,3329.0691000000006,3415.9578755555553
2016-04-10,2251.3910300000002,3329.4729222222218,3444.140536666667
2016-04-11,2240.6608311111113,3327.6327777777774,3447.7556633333324
2016-04-12,2263.143633333333,3289.448633333333,3463.0733744444447
2016-04-13,2268.4575666666665,3242.4217,3435.295453333333
2016-04-14,2272.6839333333332,3216.3705777777777,3430.41517
2016-04-15,2264.0614111111113,3230.4079888888887,3430.988781111111
2016-04-16,2248.863011111111,3210.2765333333336,3453.7827099999995
2016-04-17,2239.3548333333333,3149.216777777777,3449.92116
2016-04-18,2217.507133333333,3161.436988888889,3499.961157777778
2016-04-19,2222.596211111111,3179.4208444444444,3509.2513633333333
2016-04-20,2210.5595555555556,3158.596466666667,3520.3404133333333
2016-04-21,2207.7144444444443,3159.665677777778,3535.035412222222
2016-04-22,2208.398188888889,3153.6863555555556,3536.1275677777776
2016-04-23,2209.127822222222,3140.351044444444,3544.52294
2016-04-24,2205.6723888888887,3059.3938666666663,3541.257945555556
2016-04-25,2208.9947444444447,3027.2762333333335,3529.219913333334
2016-04-26,2219.6180222222224,3022.366122222222,3553.379954444444
2016-04-27,2226.3636888888886,3020.6315222222224,3572.0062544444445
2016-04-28,2211.3121333333333,2972.769411111111,3573.818865555556
2016-04-29,2189.0239,2989.1104444444445,3580.2804800000004
2016-04-30,2168.1031555555555,3011.963111111111,3583.5753022222225
2016-05-01,2182.6407555555556,3016.818155555555,3576.926002222222
2016-05-02,2181.190666666667,2989.1930444444447,3521.1985355555553
2016-05-03,2164.867988888889,3007.736744444444,3514.879635555556
2016-05-04,2184.9076666666665,3056.7139555555555,3553.004124444444
2016-05-05,2183.4222433333334,3017.4238888888885,3479.6461466666665
2016-05-06,2179.572165555556,2988.422111111111,3475.2844077777777
2016-05-07,2198.267298888889,3000.488594444444,3519.463935555556
2016-05-08,2189.0518922222227,2978.9575277777776,3537.6974266666666
2016-05-09,2144.8585977777775,2929.5742,3523.834393333333
2016-05-10,2151.5767311111113,2912.8706444444447,3531.4225799999995
2016-05-11,2143.9238411111114,2905.748688888889,3513.8668677777778
2016-05-12,2159.9344744444443,2965.2574000000004,3514.364303333333
2016-05-13,2154.9830633333336,2972.6822222222227,3510.174647777778
2016-05-14,2154.446163333333,2959.925111111111,3466.109842222222
2016-05-15,2140.4087522222226,2980.185055555555,3478.1088688888885
2016-05-16,2146.6175188888888,2977.8126,3501.0349577777774
2016-05-17,2133.3661844444446,2994.6239944444446,3489.581091111111
2016-05-18,2130.3558733333334,3030.554994444444,3489.5856799999997
2016-05-19,2119.971217777778,3039.599694444444,3515.2238022222223
2016-05-20,2121.0679622222224,3030.3829111111113,3518.071207777778
2016-05-21,2122.206006666667,3043.4107666666673,3459.187044444445
2016-05-22,2095.2875844444447,3056.7598444444443,3453.827222222222
2016-05-23,2090.2122733333335,3064.895944444444,3431.0309988888885
2016-05-24,2075.596662222222,3088.7581666666665,3479.5653822222225
2016-05-25,2067.1668733333336,3090.8690555555554,3488.851916666667
2016-05-26,2075.429167777778,3096.784133333334,3453.6689055555553
2016-05-27,2084.717078888889,3116.819222222223,3459.968991111111
2016-05-28,2096.6619566666664,3106.076633333333,3412.802096666667
2016-05-29,2111.3372233333334,3104.4567555555554,3430.00217
2016-05-30,2115.89399,3052.8317555555554,3455.6600244444444
2016-05-31,2108.4163955555555,3019.4843,3453.8910077777773
2016-06-01,2098.655828888889,3166.2736777777777,3426.2957244444447
2016-06-02,2100.4454955555557,3122.743477777777,3412.0082188888887
2016-06-03,2093.0619733333333,3074.697811111111,3370.622865555555
2016-06-04,2076.592451111111,3093.8564222222226,3402.2985888888893
2016-06-05,2057.658695555556,3093.379177777778,3406.3046888888884
2016-06-06,2035.8522955555557,3079.158211111111,3412.2954833333333
2016-06-07,2069.3351233333333,3117.328588888889,3448.595888888889
2016-06-08,2057.3122344444446,3111.7714444444446,3417.1395144444446
2016-06-09,2109.329584444444,3135.5854833333333,3444.523708888889
2016-06-10,2118.4247622222224,3165.6541777777775,3448.0475166666665
2016-06-11,2108.2879066666665,3161.7972166666664,3438.1584611111107
2016-06-12,2198.7651933333336,3153.4775611111113,3387.0097877777775
2016-06-13,2166.7379611111114,3162.421305555555,3390.5707655555557
2016-06-14,2184.4740166666666,3164.26145,3420.132387777778
2016-06-15,2160.804527777778,3182.4747500000003,3433.0822322222225
2016-06-16,2190.11835,3190.5007166666664,3472.5095066666663
2016-06-17,2190.5405277777777,3190.5879055555556,3489.0409788888887
2016-06-18,2201.7420055555554,3214.2160944444445,3508.0018088888896
2016-06-19,2190.5405277777777,3192.9282388888896,3461.238277777778
2016-06-20,2204.1190500000002,3205.451316666667,3475.2499911111113
2016-06-21,2240.809511111111,3225.7296166666665,3515.4991355555558
2016-06-22,2253.6400444444444,3236.04085,3533.009876666666
2016-06-23,2262.8591222222226,3213.4704,3546.6595266666673
2016-06-24,2275.111455555556,3226.0852555555557,3542.6878433333336
2016-06-25,2280.7512,3206.499877777778,3546.676505555556
2016-06-26,2285.0739333333336,3187.648722222222,3533.9216888888886
2016-06-27,2280.822327777778,3199.997422222222,3526.585891111111
2016-06-28,2279.9366722222226,3189.9064555555556,3520.65154
2016-06-29,2274.8430055555555,3119.2008555555553,3490.465828888889
2016-06-30,2262.485127777778,3128.387811111111,3460.775258888889
2016-07-01,2269.9328944444446,3213.5575888888893,3444.544358888889
2016-07-02,2276.3848722222224,3239.204888888889,3435.2927
2016-07-03,2282.5385722222222,3255.963511111111,3343.8109055555556
2016-07-04,2267.252983333333,3253.829677777778,3335.8927777777776
2016-07-05,2272.062138888889,3266.283922222222,3314.3938333333335
2016-07-06,2265.4403722222223,3210.5403944444442,3245.8027933333333
2016-07-07,2248.97085,3226.573972222222,3244.943753333333
2016-07-08,2235.28816,3246.4828666666663,3234.3181811111112
2016-07-09,2280.991198888889,3248.0866833333334,3211.607311111111
2016-07-10,2274.400177777778,3248.8025500000003,3192.955772222223
2016-07-11,2245.100122222222,3239.771616666667,3189.416362222222
2016-07-12,2304.0187022222226,3272.495901111111,3184.3970355555557
2016-07-13,2320.7162922222224,3307.48159,3156.0193466666665
2016-07-14,2338.9295922222223,3290.089701111111,3155.39021
2016-07-15,2362.02547,3291.4893122222215,3118.680475555556
2016-07-16,2360.2862811111113,3327.154156666667,3103.1608533333333
2016-07-17,2370.12027,3323.09299,3111.837524444444
2016-07-18,2428.504703333333,3336.5567899999996,3103.5949622222224
2016-07-19,2457.701508888889,3362.006767777778,3093.322734444445
2016-07-20,2478.7952544444443,3365.4989122222223,3101.7052577777777
2016-07-21,2513.023776666667,3399.9752344444446,3116.5870244444445
2016-07-22,2527.5659655555555,3423.8236899999997,3146.204631111111
2016-07-23,2546.3872933333337,3432.04239,3191.0403699999997
2016-07-24,2545.790737777778,3456.267134444444,3180.3243966666664
2016-07-25,2564.4376877777777,3454.585306666667,3190.6728
2016-07-26,2560.9822544444446,3442.6863177777777,3171.964817777777
2016-07-27,2561.9895155555555,3452.1807288888886,3224.9435399999998
2016-07-28,2626.878698888889,3428.5479511111116,3215.263278888889
2016-07-29,2624.854998888889,3387.3167844444442,3277.4959544444446
2016-07-30,2604.8130266666667,3318.786317777778,3252.1377544444445
2016-07-31,2621.0072155555554,3324.843651111111,3252.1418844444443
2016-08-01,2649.2610044444446,3373.6464844444445,3234.846362222222
2016-08-02,2682.6681155555557,3324.210384444445,3222.3095177777777
2016-08-03,2705.8970711111115,3300.9125955555555,3243.5239511111113
2016-08-04,2698.0730155555552,3311.1412288888887,3265.433601111111
2016-08-05,2649.6143488888893,3299.8778011111117,3230.3680655555554
2016-08-06,2634.6637488888887,3300.809345555556,3234.0717577777777
2016-08-07,2634.539848888889,3290.6747844444444,3219.4153055555557
2016-08-08,2651.7183544444442,3300.029234444445,3256.596777777778
2016-08-09,2660.978732222222,3352.337978888889,3275.341012222222
2016-08-10,2590.53011,3320.9821011111108,3277.552397777778
2016-08-11,2608.8787822222225,3297.6430122222223,3271.8759422222224
2016-08-12,2711.325726666667,3311.7492566666665,3280.034986666667
2016-08-13,2723.0273933333333,3311.079278888889,3247.0922711111116
2016-08-14,2710.3528822222224,3286.661801111111,3231.5084044444447
2016-08-15,2696.5862155555556,3258.9976844444445,3211.9065066666667
2016-08-16,2727.6318844444445,3253.2110955555563,3254.3326200000006
2016-08-17,2733.9140733333334,3251.008428888889,3278.011286666667
2016-08-18,2744.61628,3269.249262222222,3317.8818477777777
2016-08-19,2784.053191111111,3284.4774899999998,3326.871481111111
2016-08-20,2810.3314633333334,3281.4075233333338,3341.0350866666663
2016-08-21,2822.6755744444445,3297.6315400000003,3355.6598755555556
2016-08-22,2860.11173,3286.792584444445,3310.011444444444
2016-08-23,2869.5097744444442,3296.3787733333334,3310.775494444444
2016-08-24,2845.661318888889,3286.659506666667,3327.763561111111
2016-08-25,2835.7034300000005,3284.7505288888888,3336.844972222222
2016-08-26,2826.5876022222224,3284.9249066666666,3342.2162666666673
2016-08-27,2818.3184244444446,3289.3394177777777,3324.750955555555
2016-08-28,2812.931068888889,3281.432762222222,3303.750823333333
2016-08-29,2798.7261633333337,3293.7034511111115,3308.0666733333337
2016-08-30,2793.7013300000003,3158.4780733333337,3368.0760322222227
2016-08-31,2808.5303244444444,3160.3136288888895,3368.974995555556
2016-09-01,2809.0029799999998,3227.8115955555554,3419.5495988888892
2016-09-02,2814.050757777778,3208.9237288888885,3379.0494422222214
2016-09-03,2841.4303633333334,3201.7834177777777,3412.985193333334
2016-09-04,2829.9292311111108,3199.342128888889,3425.7377155555555
2016-09-05,2807.3574044444445,3166.770195555556,3417.02571
2016-09-06,2782.4626822222226,3142.187517777778,3475.0017322222225
2016-09-07,2741.5963322222224,3147.182523333333,3465.5917566666662
2016-09-08,2717.048071111111,3149.1718066666663,3479.758574444444
2016-09-09,2750.4170944444445,3172.6967455555564,3495.2667244444447
2016-09-10,2678.3320744444445,3197.240417777778,3509.3335044444443
2016-09-11,2671.748395555556,3145.174884444444,3537.9961633333337
2016-09-12,2744.5947122222224,3139.0854288888886,3528.9785377777775
2016-09-13,2775.4412233333333,3170.854306666666,3550.837251111111
2016-09-14,2748.0685011111113,3199.9272122222224,3530.5598688888886
2016-09-15,2779.3601344444446,3228.6375955555554,3546.8641911111113
2016-09-16,2815.6834844444447,3225.684645555556,3531.9773766666663
2016-09-17,2836.6271733333333,3254.351434444444,3546.0083633333334
2016-09-18,2824.1866955555556,3250.7262122222223,3516.7592444444444
2016-09-19,2812.4047233333335,3306.3940233333333,3512.2575444444446
2016-09-20,2818.0123455555554,3327.3445955555558,3535.760915555556
2016-09-21,2812.2303455555557,3369.6862733333332,3543.3188155555554
2016-09-22,2813.0930566666666,3364.581134444444,3541.22307
2016-09-23,2827.047867777778,3388.080834444444,3566.1604688888888
2016-09-24,2824.8406122222223,3406.7920288888886,3553.3024022222226
2016-09-25,2825.1733066666666,3424.4087733333336,3526.06597
2016-09-26,2825.1778955555556,3443.631628888889,3576.3138444444444
2016-09-27,2846.378562222222,3432.0240344444446,3565.1922133333333
2016-09-28,2814.66934,3418.9755288888887,3573.6844111111104
2016-09-29,2799.0349955555557,3354.263017777778,3570.182171111111
2016-09-30,2769.21869,3339.670351111111,3575.7879577777776
2016-10-01,2768.5028233333337,3368.892395555556,3562.7899299999995
2016-10-02,2769.2416344444446,3351.4179066666666,3595.485763333333
2016-10-03,2800.528678888889,3336.127728888889,3650.219735555555
2016-10-04,2791.139812222222,3335.7560288888885,3682.0253244444443
2016-10-05,2758.5449344444446,3322.787828888889,3683.1358355555553
2016-10-06,2757.1567955555556,3308.220401111111,3694.2248855555554
2016-10-07,2700.6262733333333,3301.32789,3678.4349777777784
2016-10-08,2716.0302555555554,3340.1636566666666,3667.2780122222216
2016-10-09,2699.3794722222224,3344.968223333333,3672.990261111111
2016-10-10,2645.63257,3349.996727777778,3668.6120022222217
2016-10-11,2643.247724444445,3334.472516666667,3671.0757766666666
2016-10-12,2702.664657777778,3367.553816666667,3651.7794988888886
2016-10-13,2690.53393,3379.1935333333336,3663.761087777778
2016-10-14,2699.2964133333335,3351.559244444444,3668.9905855555553
2016-10-15,2691.402147777778,3325.5608944444443,3634.7147977777777
2016-10-16,2644.480758888889,3280.594372222222,3618.7321566666665
2016-10-17,2635.2043200000003,3261.8831777777773,3638.9072066666663
2016-10-18,2648.238141111111,3260.4468555555554,3606.3329788888886
2016-10-19,2636.063818888889,3241.2217055555557,3605.484034444444
2016-10-20,2645.9253411111113,3265.4854555555553,3533.6119388888887
2016-10-21,2636.1808355555554,3294.9025277777773,3511.0951788888888
2016-10-22,2652.8843911111107,3301.2856722222227,3500.3567199999998
2016-10-23,2627.09713,3296.263133333333,3479.5837377777775
2016-10-24,2647.16893,3316.0366555555556,3481.7070166666667
2016-10-25,2656.85378,3292.681505555556,3444.630171111111
2016-10-26,2632.0554244444443,3301.7170277777773,3486.9181588888887
2016-10-27,2647.6163466666667,3306.3724555555555,3444.160268888889
2016-10-28,2649.44043,3310.1674666666663,3468.6277655555555
2016-10-29,2618.9426744444445,3310.291366666667,3456.6535188888893
2016-10-30,2598.2582577777775,3236.4745000000003,3443.134652222222
2016-10-31,2551.74528,3225.144533333333,3407.6028855555555
2016-11-01,2531.2880133333333,3309.873777777778,3445.6470688888885
2016-11-02,2556.6875133333333,3313.3292111111114,3452.504704444444
2016-11-03,2560.904702222222,3282.7075555555557,3521.7964677777777
2016-11-04,2550.1621133333333,3303.7705555555553,3503.832803333333
2016-11-05,2540.754891111111,3262.3191222222217,3534.113963333333
2016-11-06,2503.7156744444446,3251.181888888889,3487.383013333333
2016-11-07,2499.6315633333334,3327.591477777777,3505.9721433333334
2016-11-08,2512.081218888889,3310.9567555555554,3482.2847577777784
2016-11-09,2517.5006966666665,3334.8923999999997,3481.0865988888886
2016-11-10,2418.109952222222,3324.1750500000003,3486.3362877777777
2016-11-11,2411.0292966666666,3334.7570277777777,3501.2382455555553
2016-11-12,2483.253818888889,3376.9748055555556,3511.6715433333334
2016-11-13,2488.9715744444443,3365.4153944444442,3550.0300655555557
2016-11-14,2461.3675722222224,3346.871694444444,3543.4661188888886
2016-11-15,2457.588622222222,3347.101138888889,3482.419671111111
2016-11-16,2469.9937655555555,3345.5638611111112,3448.6881255555554
2016-11-17,2427.8585877777778,3347.2181555555553,3463.6846144444444
2016-11-18,2410.2992044444445,3367.9094555555553,3453.5170133333336
2016-11-19,2401.566548888889,3350.384488888889,3432.6224255555553
2016-11-20,2364.2313488888885,3350.0724444444445,3427.1253955555558
2016-11-21,2358.9587155555555,3366.9962666666665,3438.155707777778
2016-11-22,2364.8760877777777,3396.590011111111,3456.1019344444444
2016-11-23,2405.5474099999997,3415.90235,3473.898104444445
2016-11-24,2412.786382222222,3487.890544444445,3539.1589877777774
2016-11-25,2433.1078177777777,3577.0297111111113,3661.856698888889
2016-11-26,2430.696356666667,3578.234294444445,3677.656243333334
2016-11-27,2435.4917455555556,3574.8063944444443,3673.1173733333335
2016-11-28,2451.7639455555554,3570.4928388888884,3647.0171499999997
2016-11-29,2452.5119344444443,3569.1872999999996,3665.3685755555553
2016-11-30,2486.033767777778,3513.854477777778,3635.8877177777777
2016-12-01,2505.659068888889,3526.652888888889,3683.0614955555557
2016-12-02,2491.6560744444446,3548.821811111111,3660.5658444444443
2016-12-03,2508.2967622222222,3559.302833333333,3678.194061111111
2016-12-04,2506.31115,3581.6461333333327,3669.0851166666666
2016-12-05,2492.709683333333,3592.062911111111,3633.275722222222
2016-12-06,2479.9686333333334,3548.0692333333336,3665.3387477777774
2016-12-07,2485.847,3524.9917111111113,3673.789645555556
2016-12-08,2493.0850544444443,3526.6069999999995,3640.164562222222
2016-12-09,2522.2841544444445,3546.206144444445,3746.6579888888887
2016-12-10,2538.226872222222,3592.4873833333336,3723.7135444444443
2016-12-11,2432.4644555555556,3582.9746166666664,3683.570403333333
2016-12-12,2536.422521111111,3594.699686666667,3677.0555577777777
2016-12-13,2647.643421111111,3626.120726666667,3664.5935122222227
2016-12-14,2772.8397822222223,3651.1370544444444,3672.37948
2016-12-15,2878.0987977777777,3702.7253433333335,3694.6098933333333
2016-12-16,2949.2320822222223,3701.3183900000004,3711.283162222222
2016-12-17,3059.810078888889,3732.6008455555548,3724.5955288888886
2016-12-18,3166.983578888889,3773.2928177777776,3710.0120399999996
2016-12-19,3280.3038955555558,3775.917662222222,3687.448932222222
2016-12-20,3366.9604733333335,3783.9505122222226,3692.9523866666664
2016-12-21,3423.2179566666664,3783.140573333333,3741.7625622222217
2016-12-22,3451.6263911111114,3803.8942822222225,4039.93709
2016-12-23,3465.67298,3776.9735655555555,4046.9970955555555
2016-12-24,3453.521602222222,3735.3936433333333,4091.3230088888886
2016-12-25,3431.137002222222,3695.617154444444,4035.9172233333334
2016-12-26,3416.920624444444,3671.257037777778,4057.6942544444446
2016-12-27,3424.182082222222,3650.646961111111,4115.279762222222
2016-12-28,3472.0143655555557,3615.886127777778,4108.202318888889
2016-12-29,3524.499782222222,3598.1408944444447,4115.610162222222
2016-12-30,3512.6053822222225,3552.9495166666666,4129.615451111111
2016-12-31,3516.5082322222224,3546.804994444444,4095.504404444445
2017-01-01,3512.7361655555555,3562.4140999999995,4049.0487877777778
2017-01-02,3530.072987777778,3569.258427777778,4054.262224444444
2017-01-03,3561.2085988888894,3573.1635722222222,4055.1079566666667
2017-01-04,3549.7919022222222,3553.936127777777,4117.720133333334
2017-01-05,3545.6596077777776,3557.1116388888886,4176.973243333333
2017-01-06,3524.7434522222225,3542.055494444445,4194.240314444444
2017-01-07,3519.789746666667,3580.285527777777,4209.537375555556
2017-01-08,3529.1327244444446,3576.5708222222224,4213.481066666667
2017-01-09,3542.8053188888885,3576.674072222222,4224.370041111111
2017-01-10,3486.96313,3559.6905944444447,4241.2250300000005
2017-01-11,3481.085681111111,3544.3774722222224,4240.449966666666
2017-01-12,3489.8114533333332,3563.228627777778,4268.358212222222
2017-01-13,3522.2356244444445,3616.9759888888884,4289.469395555556
2017-01-14,3553.905841111111,3630.1415111111114,4331.142013333334
2017-01-15,3598.9618466666666,3700.615372222222,4335.09993
2017-01-16,3615.2042188888886,3751.269822222222,4358.171027777777
2017-01-17,3614.210724444444,3771.5963055555553,4373.851261111112
2017-01-18,3615.495613333333,3757.7401555555557,4399.943683333333
2017-01-19,3628.087524444445,3734.8416,4413.539184444444
2017-01-20,3636.723813333333,3725.154455555555,4445.477851111112
2017-01-21,3650.5042466666664,3728.0661055555556,4460.510133333333
2017-01-22,3670.7137133333335,3748.796411111111,4466.715687777778
2017-01-23,3734.100035555555,3766.403977777777,4498.351028888889
2017-01-24,3730.3371466666667,3779.381355555556,4504.20691
2017-01-25,3748.2016911111114,3799.7514333333334,4503.9412133333335
2017-01-26,3798.8859688888892,3817.6045055555555,4498.834238888889
2017-01-27,3821.343991111111,3839.4200833333334,4502.557663333333
2017-01-28,3825.4097466666667,3855.2517500000004,4531.926552222222
2017-01-29,3831.125207777778,3879.744944444445,4582.921956666667
2017-01-30,3840.7939966666668,3818.3685555555553,4559.992196666667
2017-01-31,3833.3118133333332,3800.2424444444446,4590.62716
2017-02-01,3864.904018888889,3827.0828555555554,4540.981806666667
2017-02-02,3887.917296666667,3831.382644444445,4545.672568888889
2017-02-03,3908.920641111111,3836.499255555556,4554.074824444445
2017-02-04,3941.1988855555555,3855.811594444444,4581.593473333333
2017-02-05,3949.1353688888894,3756.251061111111,4608.438014444444
2017-02-06,3952.8064799999997,3768.682361111111,4619.872607777777
2017-02-07,3939.223368888889,3797.8860499999996,4638.6948533333325
2017-02-08,3940.6872244444444,3813.6121722222224,4604.5594855555555
2017-02-09,3954.0018855555554,3783.047877777778,4587.971111111111
2017-02-10,3928.861657777777,3788.7794,4616.905891111111
2017-02-11,3938.5052077777773,3838.784522222222,4600.163788888889
2017-02-12,3976.4989133333333,3855.1668555555557,4563.392563333333
2017-02-13,4008.1507744444443,3844.9841111111114,4614.827583333333
2017-02-14,4015.793568888889,3857.991316666667,4645.291381111111
2017-02-15,4102.197757777778,3829.820127777778,4628.945758888889
2017-02-16,4152.726013333334,3829.370416666667,4632.38559
2017-02-17,4155.814335555556,3825.375788888889,4630.320131111111
2017-02-18,4161.538974444445,3813.9907555555556,4651.798425555556
2017-02-19,4165.8869466666665,3801.369016666667,4652.346797777777
2017-02-20,4219.326852222222,3788.6945055555557,4654.380593333333
2017-02-21,4201.975804444444,3764.0980611111113,4643.114412222222
2017-02-22,4185.18964888889,3735.741022222222,4590.377065555556
2017-02-23,4159.345485555556,3653.2442722222227,4450.004331111111
2017-02-24,4193.328502222222,3661.1761666666666,4504.870463333334
2017-02-25,4204.121568888889,3656.5574500000002,4503.861366666666
2017-02-26,4192.690646666667,3673.026972222223,4496.648092222222
2017-02-27,4197.456207777777,3673.687772222222,4500.47339
2017-02-28,4181.945763333333,3676.438811111111,4525.492471111111
2017-03-01,4220.831090000001,3690.5725888888887,4532.123415555556
2017-03-02,4237.14917888889,3656.479438888889,4538.635048888889
2017-03-03,4242.334623333334,3637.1280944444447,4503.108788888889
2017-03-04,4259.719628888889,3636.0152888888892,4524.044217777778
2017-03-05,4281.425073333333,3657.0163388888886,4504.986562222222
2017-03-06,4280.8399899999995,3680.9244499999995,4477.943322222222
2017-03-07,4276.473662222223,3710.054716666667,4530.014362222222
2017-03-08,4277.792967777778,3719.631727777778,4570.764154444445
2017-03-09,4226.232212222222,3689.145444444444,4491.69714
2017-03-10,4241.4365777777775,3672.049538888889,4515.046783333333
2017-03-11,4262.5362888888885,3678.2376555555556,4553.116205555556
2017-03-12,4160.576684444444,3708.060385555556,4542.157938888889
2017-03-13,4071.894112222222,3668.73269,4575.234649999999
2017-03-14,3952.4613955555556,3632.7512122222224,4574.135152222222
2017-03-15,3815.2591244444443,3557.2249844444445,4600.345508888889
2017-03-16,3743.848212222222,3557.2873933333326,4607.951133333334
2017-03-17,3634.1925822222224,3543.2040933333337,4596.816194444444
2017-03-18,3513.3946711111107,3439.270348888889,4572.850722222222
2017-03-19,3417.3538155555557,3415.6811655555553,4571.081246666667
2017-03-20,3338.0403777777774,3374.624376666666,4572.7259044444445
2017-03-21,3293.9434499999998,3367.9613100000006,4535.711926666667
2017-03-22,3279.918887777778,3335.866162222222,4242.210723333333
2017-03-23,3280.4144877777776,3372.3363566666667,4257.947858888889
2017-03-24,3320.211626666667,3407.1155455555554,4237.986651111111
2017-03-25,3337.6884100000007,3434.6098733333333,4256.115974444445
2017-03-26,3328.515221111111,3468.0215733333334,4248.569546666667
2017-03-27,3337.9596133333334,3458.9966055555556,4207.711915555556
2017-03-28,3290.260407777778,3467.334616666667,4230.213991111111
2017-03-29,3260.212363333333,3466.770183333333,4258.429233333333
2017-03-30,3254.7378188888883,3445.5511611111115,4264.000603333334
2017-03-31,3264.9641577777775,3458.283033333333,4259.461274444445
2017-04-01,3265.9897744444443,3498.4725222222223,4284.747887777778
2017-04-02,3249.7083966666664,3469.0669222222223,4259.641158888889
2017-04-03,3225.4194077777775,3456.6195611111116,4244.868148888889
2017-04-04,3223.5627433333334,3465.8363444444444,4176.802536666666
2017-04-05,3213.8939544444443,3459.063144444445,4181.448327777778
2017-04-06,3215.0319988888887,3465.7560388888887,4177.188921111111
2017-04-07,3223.78301,3463.19085,4188.28669
2017-04-08,3226.947048888889,3432.0552388888887,4180.039538888888
2017-04-09,3235.843527777778,3430.4192999999996,4235.662837777778
2017-04-10,3257.402127777778,3406.6144388888883,4276.215766666666
2017-04-11,3240.7412488888885,3389.089472222222,4265.591571111111
2017-04-12,3306.970387777778,3418.777288888889,4251.35637888889
2017-04-13,3298.262971111111,3393.896333333333,4238.208294444445
2017-04-14,3265.5097766666668,3405.6324166666664,4191.189162222222
2017-04-15,3209.5918711111112,3329.5991166666668,4151.3103411111115
2017-04-16,3160.4035711111114,3279.44715,4146.49109
2017-04-17,3138.883976666667,3264.482783333334,4128.914268888889
2017-04-18,3155.39021,3272.0154444444447,4154.822217777778
2017-04-19,3154.5320877777776,3296.4306277777778,4175.005068888889
2017-04-20,3138.9826377777777,3296.0497500000006,4179.431511111111
2017-04-21,3131.853798888889,3278.453655555556,4164.70026
2017-04-22,3085.48996,3256.6220166666667,4166.346753333333
2017-04-23,3019.846363333333,3256.3902777777776,4107.115211111111
2017-04-24,2995.945135555555,3265.609355555555,4152.753546666667
2017-04-25,2975.4167411111107,3231.066494444444,4164.656206666667
2017-04-26,2927.488091111111,3204.5450111111113,4215.409776666667
2017-04-27,2913.267124444445,3206.4126888888886,4269.070866666667
2017-04-28,2926.6460300000003,3212.235988888889,4313.447257777778
2017-04-29,2920.1871688888887,3199.9882444444443,4288.044086666667
2017-04-30,2896.439668888889,3183.96155,4277.222568888889
2017-05-01,2912.2369188888892,3261.7936944444446,4251.0934355555555
2017-05-02,2890.9651244444444,3224.7682444444445,4260.478172222223
2017-05-03,2914.5772522222223,3255.3123477777776,4264.175898888889
2017-05-04,2892.20183,3262.9780866666665,4282.470422222222
2017-05-05,2860.446718888889,3228.8528144444444,4283.376268888889
2017-05-06,2857.1518966666667,3213.636058888889,4264.132763333333
2017-05-07,2859.9740633333336,3275.636536666667,4322.903122222222
2017-05-08,2846.4964966666666,3239.147986666667,4287.668027222223
2017-05-09,2894.9482799999996,3240.1598366666663,4290.663195
